Step          Temp          Press          TotEng         E_pair
         0   0.77849555    -0.00052534408  0.077849555    0
      1000   4.4737633      1.5927669e-06  0.44737633     0
      2000   0.47935911    -2.3140565e-07  0.047935911    0
      3000   4.6713775      1.28371e-05    0.46713775     0
      4000   6.3728505      4.1236317e-07  0.63728505     0
      5000   1.6809566     -7.3589314e-06  0.16809566     0
      6000   2.7310202     -2.5122802e-06  0.27310202     0
      7000   1.8929183     -4.7699239e-06  0.18929183     0
      8000   2.5149728     -7.3885576e-06  0.25149728     0
      9000   2.0835723     -3.3602521e-06  0.20835723     0
     10000   0.34170559     1.4101871e-05  0.034170559    0
     11000   1.788592      -8.9996946e-06  0.1788592      0
     12000   1.6531553      1.5094783e-07  0.16531553     0
     13000   2.2028088      3.2460802e-06  0.22028088     0
     14000   2.0391719      3.6822804e-06  0.20391719     0
     15000   1.5844011      2.5476921e-06  0.15844011     0
     16000   2.3676729     -3.4343623e-06  0.23676729     0
     17000   1.5184844     -4.701023e-07   0.15184844     0
     18000   0.5991745     -5.5223562e-06  0.05991745     0
     19000   3.6939228     -5.8777073e-06  0.36939228     0
     20000   6.2583355      8.730615e-06   0.62583355     0
     21000   3.8324291      1.061654e-05   0.38324291     0
     22000   2.3861183     -6.8011762e-06  0.23861183     0
     23000   1.5210089     -8.3926089e-06  0.15210089     0
     24000   2.9274234      1.1555567e-05  0.29274234     0
     25000   8.7717391      7.1672654e-06  0.87717391     0
     26000   2.2488746     -9.2475628e-06  0.22488746     0
     27000   0.76947892     1.6776564e-06  0.076947892    0
     28000   2.6817715      4.0186933e-06  0.26817715     0
     29000   5.2859468      3.5902962e-06  0.52859468     0
     30000   0.38816182     7.2175139e-06  0.038816182    0
     31000   1.9144418     -3.410283e-06   0.19144418     0
     32000   5.7076414     -4.9534446e-06  0.57076414     0
     33000   2.3710313      5.4294425e-06  0.23710313     0
     34000   4.9581526      1.2939718e-05  0.49581526     0
     35000   2.49809        1.56678e-06    0.249809       0
     36000   2.488532       3.2592575e-06  0.2488532      0
