fix fLANG all langevin 1.0 1.0 1.0 100
neigh_modify exclude molecule/intra all
fix rigidNVE linked_vesicle rigid/nve molecule
  1 rigid bodies with 5 atoms
fix NVE synapsin nve 1.0 1.0 1.0

    ##======================================##
    ## Output
    ##======================================##

thermo 1000
thermo_style custom step temp press etotal epair
thermo_modify flush yes
timestep 0.01

    ##======================================##
    ## Equilibration before output
    ##======================================##


    ##======================================##
    ## Run with output
    ##======================================##

fix enforce_2d all enforce2d
dump 2 all custom 1000 Results_eps_attr7_eps_rep1_range2_attr_with_repFalse_n_synapsin400_n_vesicles1/Movie_2d_eps_attr7_eps_rep1_range2_attr_with_repFalse_n_synapsin400_n_vesicles1.xyz id type mol x y z
run 1000000
Generated 0 of 3 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update every 1 steps, delay 1 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 11.52462
  ghost atom cutoff = 11.52462
  binsize = 5.7623102, bins = 55 55 1
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair cosine/squared, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/2d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 8.526 | 8.526 | 8.526 Mbytes
   Step          Temp          Press          TotEng         E_pair    
         0   0.99441908    -0.013071225    0.98336998     0            
      1000   1.052877       0.0040548885   1.0411809      2.5044906e-06
      2000   0.97902644     0.0030040622   0.96849889     0.00035052091
      3000   1.0601207      0.0035583022   1.0483416      0            
      4000   1.0466423      0.0043625821   1.0350129      0            
      5000   1.0005436      0.0035020426   0.98945454     2.8061539e-05
      6000   0.97028404     0.0030784247   0.95950311     0            
      7000   0.9429228      0.0035389451   0.9342467      0.001800821  
      8000   1.070792       0.0042930144   1.0588943      0            
      9000   1.099818       0.0040939823   1.0875978      0            
     10000   1.0665449      0.0046466632   1.0459628     -0.0087316295 
     11000   0.96554373     0.0038066863   0.94076103    -0.014054432  
     12000   0.93266649     0.003977364    0.90575636    -0.016547169  
     13000   0.96704306     0.003204815    0.94130429    -0.014993845  
     14000   1.0529427      0.0052796005   1.0095234     -0.03172      
     15000   0.96166565     0.0046328611   0.92054798    -0.030432499  
     16000   0.96384475     0.0044826825   0.92250833    -0.030627034  
     17000   1.0067732      0.0048068059   0.96331358    -0.032273286  
     18000   1.078525       0.0034869417   1.039984      -0.026557327  
     19000   0.98239346     0.0043427076   0.94592611    -0.025551867  
     20000   1.0022959      0.0040807679   0.95860164    -0.032557627  
     21000   0.94782386     0.004890909    0.91391258    -0.023379901  
     22000   0.8981227      0.0030391044   0.85794336    -0.030200207  
     23000   0.90913875     0.0032337405   0.86566696    -0.033370253  
     24000   0.94607392     0.0039717467   0.90195648    -0.03360551   
     25000   0.95371764     0.0038529467   0.9104902     -0.03263057   
     26000   0.96426246     0.0041874708   0.90896172    -0.044586708  
     27000   1.0087859      0.0041142832   0.95337355    -0.044203585  
     28000   1.0269248      0.0050865433   0.96595953    -0.049555021  
     29000   1.0392979      0.0052264358   0.98793875    -0.039811375  
     30000   0.98455727     0.0042986435   0.9370414     -0.03657634   
     31000   0.98534556     0.0052563025   0.92861329    -0.045783988  
     32000   1.0404584      0.0047392832   0.96621023    -0.062687474  
     33000   1.0293361      0.0040454228   0.95946822    -0.058430784  
     34000   0.93286654     0.0038910743   0.85789467    -0.064606683  
     35000   1.0474933      0.0047404246   0.9722263     -0.063628231  
     36000   0.988223       0.0039643805   0.9098228     -0.067419947  
     37000   1.0106447      0.0038897281   0.93412773    -0.065287616  
     38000   0.99634854     0.0040570774   0.9273178     -0.057960193  
     39000   0.90532936     0.0036035714   0.8329535     -0.062316638  
     40000   1.0477763      0.0030752052   0.96116355    -0.074970805  
     41000   0.94597412     0.0054662066   0.85399508    -0.081468222  
     42000   1.0251265      0.0035463439   0.94371818    -0.070018     
     43000   1.0085296      0.004010501    0.9213754     -0.075948323  
     44000   1.0548869      0.0041605611   0.96971302    -0.073452885  
     45000   1.022732       0.0051625287   0.93328013    -0.078088183  
     46000   1.0411715      0.0027338065   0.94662122    -0.082981715  
     47000   0.99459344     0.0036691507   0.90358519    -0.079957211  
     48000   1.057715       0.0038704273   0.97275331    -0.073209267  
     49000   1.0175608      0.0047758459   0.93726734    -0.068987281  
     50000   0.96673824     0.0028609357   0.87762371    -0.078372993  
     51000   1.0134947      0.0026810861   0.92762701    -0.074606671  
     52000   1.0926694      0.0048035843   1.0063726     -0.074156035  
     53000   1.0326877      0.0036595718   0.94315467    -0.07805869   
     54000   1.0491382      0.0039494766   0.94819011    -0.089291042  
     55000   0.99632767     0.0037140108   0.90455102    -0.080706343  
     56000   1.0575481      0.0040913746   0.95276382    -0.09303371   
     57000   0.99617516     0.0036960816   0.88997464    -0.095131904  
     58000   0.97956293     0.0047081669   0.87632039    -0.092358512  
     59000   1.0274144      0.0052427579   0.92742379    -0.088574879  
     60000   1.0079356      0.0035542014   0.91421102    -0.08252529   
