fix fLANG all langevin 1.0 1.0 1.0 100
neigh_modify exclude molecule/intra all
fix rigidNVE linked_vesicle rigid/nve molecule
  1 rigid bodies with 5 atoms
fix NVE synapsin nve 1.0 1.0 1.0

    ##======================================##
    ## Output
    ##======================================##

thermo 1000
thermo_style custom step temp press etotal epair
thermo_modify flush yes
timestep 0.01

    ##======================================##
    ## Equilibration before output
    ##======================================##


    ##======================================##
    ## Run with output
    ##======================================##

fix enforce_2d all enforce2d
dump 2 all custom 1000 Results_eps_attr9_eps_rep1_range2_attr_with_repFalse_n_synapsin400_n_vesicles1/Movie_2d_eps_attr9_eps_rep1_range2_attr_with_repFalse_n_synapsin400_n_vesicles1.xyz id type mol x y z
run 1000000
Generated 0 of 3 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update every 1 steps, delay 1 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 11.52462
  ghost atom cutoff = 11.52462
  binsize = 5.7623102, bins = 55 55 1
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair cosine/squared, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/2d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 8.526 | 8.526 | 8.526 Mbytes
   Step          Temp          Press          TotEng         E_pair    
    138000   0.96515386     0.0035243695   0.67170374    -0.28272619   
    139000   0.97034953     0.0038047438   0.67368199    -0.28588587   
    140000   0.99197013     0.0045940351   0.71520346    -0.26574478   
    141000   0.98267415     0.0045520915   0.66526382    -0.30649173   
    142000   1.0390967      0.0045508615   0.72856193    -0.29898923   
    143000   0.92991438     0.0032285682   0.61529725    -0.30428475   
    144000   1.0188297      0.0037513047   0.73279336    -0.27471603   
    145000   0.91004179     0.0036150181   0.60926636    -0.29066386   
    146000   0.92911852     0.003388179    0.63232308    -0.2864719    
    147000   1.0305533      0.0040152578   0.74462101    -0.27448171   
    148000   0.99932804     0.004226682    0.71162613    -0.27659827   
    149000   0.93564139     0.0037950823   0.6369214     -0.28832397   
    150000   1.0292396      0.0036053103   0.72923165    -0.28857197   
    151000   0.95959028     0.0038759413   0.65544173    -0.29348643   
    152000   1.0554646      0.0034374178   0.75243121    -0.29130597   
    153000   1.0016779      0.0043014904   0.66809975    -0.32244843   
    154000   1.0197411      0.00395936     0.69470744    -0.31370322   
    155000   1.1198388      0.0038571262   0.79029981    -0.31709635   
    156000   1.0997502      0.0037266947   0.76565469    -0.32187605   
    157000   0.96121232     0.00448155     0.62133195    -0.32920023   
    158000   1.0429288      0.0040265893   0.6815239     -0.34981682   
    159000   0.96367913     0.003520074    0.62207634    -0.33089524   
    160000   0.99610019     0.0034756128   0.62162371    -0.3634087    
    161000   0.96459863     0.0031899209   0.59659729    -0.35728358   
    162000   1.049262       0.0035444498   0.65896686    -0.3786367    
    163000   1.0255576      0.0036261527   0.61803504    -0.39612751   
    164000   1.0133472      0.0051034796   0.62135575    -0.380732     
    165000   1.0534691      0.0036142801   0.66879613    -0.37296773   
    166000   0.89681706     0.0027761675   0.53777444    -0.34907799   
    167000   0.97899229     0.0023637366   0.60797597    -0.36013863   
    168000   1.0746701      0.0040352682   0.69076709    -0.37196219   
    169000   1.0194578      0.00327107     0.58456281    -0.42356771   
    170000   0.99628218     0.004300719    0.59228642    -0.39292596   
    171000   1.0089673      0.0038269322   0.59787793    -0.39987866   
    172000   1.0515414      0.0046955548   0.61457502    -0.42528262   
    173000   1.0041801      0.0034106852   0.61327229    -0.37975029   
    174000   1.074817       0.0048822759   0.70707619    -0.35579845   
    175000   0.97471266     0.00394139     0.57664538    -0.38723714   
    176000   0.95935902     0.0035140211   0.56345769    -0.38524179   
    177000   1.0131819      0.0037016058   0.63845905    -0.36346523   
    178000   0.98254501     0.0031965606   0.58165956    -0.38996828   
    179000   1.0126061      0.0043611579   0.59373251    -0.40762242   
    180000   0.93035415     0.0029807836   0.51010001    -0.40991687   
    181000   1.0018343      0.0039691182   0.60168187    -0.3890209    
    182000   0.98250044     0.0022547436   0.62747408    -0.34410969   
    183000   1.0312218      0.0043835395   0.67925462    -0.34050916   
    184000   1.0541718      0.0041872774   0.68623195    -0.35622686   
    185000   1.0268583      0.003690905    0.66343598    -0.35201277   
    186000   0.98621756     0.0036751411   0.60355446    -0.37170513   
    187000   0.98244705     0.0033620328   0.62326272    -0.34826825   
    188000   1.003537       0.0023719426   0.64135665    -0.35102993   
    189000   0.88725029     0.0041646798   0.51449849    -0.36289347   
    190000   1.058131       0.0056787214   0.69206113    -0.35431284   
    191000   1.0413205      0.0039251811   0.67772132    -0.35202898   
    192000   1.0362823      0.0038993697   0.67584718    -0.34892087   
    193000   1.0192794      0.0044513103   0.65335729    -0.35459674   
    194000   0.97093486     0.0030878319   0.58960433    -0.37054237   
    195000   1.0653045      0.0042326981   0.68619152    -0.3672763    
    196000   1.0382189      0.003800046    0.65981863    -0.36686448   
    197000   1.01168        0.0051190321   0.63532827    -0.36511088   
    198000   0.91609866     0.0033479926   0.54655937    -0.35936042   
    199000   0.98019047     0.0036713372   0.60767293    -0.36162653   
