fix fLANG all langevin 1.0 1.0 1.0 100
neigh_modify exclude molecule/intra all
fix rigidNVE linked_vesicle rigid/nve molecule
  1 rigid bodies with 5 atoms
fix NVE synapsin nve 1.0 1.0 1.0

    ##======================================##
    ## Output
    ##======================================##

thermo 1000
thermo_style custom step temp press etotal epair
thermo_modify flush yes
timestep 0.01

    ##======================================##
    ## Equilibration before output
    ##======================================##


    ##======================================##
    ## Run with output
    ##======================================##

fix enforce_2d all enforce2d
dump 2 all custom 1000 Results_eps_attr1_eps_rep1_eps_rep_weak0.1_range2_attr_with_repFalse_n_synapsin400_n_vesicles1/Movie_2d_eps_attr1_eps_rep1_eps_rep_weak0.1_range2_attr_with_repFalse_n_synapsin400_n_vesicles1.xyz id type mol x y z
run 1000000
Generated 0 of 3 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update every 1 steps, delay 1 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 11.52462
  ghost atom cutoff = 11.52462
  binsize = 5.7623102, bins = 55 55 1
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair cosine/squared, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/2d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 8.526 | 8.526 | 8.526 Mbytes
   Step          Temp          Press          TotEng         E_pair    
         0   0.99441908    -0.013071225    0.98336998     0            
      1000   1.052877       0.0040548885   1.0411809      2.5044906e-06
      2000   0.97902644     0.0030040622   0.96849889     0.00035052091
      3000   1.0601207      0.0035583022   1.0483416      0            
      4000   1.0466423      0.0043625821   1.0350129      0            
      5000   1.0005436      0.0035020426   0.98945454     2.8061539e-05
      6000   0.97028404     0.0030784247   0.95950311     0            
      7000   0.9429228      0.0035389451   0.9342467      0.001800821  
      8000   1.070792       0.0042930144   1.0588943      0            
      9000   1.099818       0.0040939823   1.0875978      0            
     10000   1.0642281      0.0047822672   1.0522943     -0.00010900216
     11000   0.96178959     0.0044415766   0.95110304     0            
     12000   0.92916975     0.0051590929   0.91884564     0            
     13000   0.95744614     0.0032930553   0.94680785     0            
     14000   1.0668056      0.0043959485   1.0549522      0            
     15000   0.96360374     0.0036246317   0.95289703     0            
     16000   0.96130727     0.0043097898   0.94951498    -0.0011110987 
     17000   1.0101759      0.0035232634   0.9969045     -0.002047257  
     18000   1.0807312      0.0044043049   1.0688401      0.00011702663
     19000   1.0034561      0.0033971737   0.99234017     3.3587325e-05
     20000   0.99001945     0.0042569548   0.9788899     -0.00012933049
     21000   0.95841191     0.0039802587   0.94653036    -0.0012325296 
     22000   0.90084344     0.004052006    0.89091188     7.7812503e-05
     23000   0.90885848     0.0044413434   0.89701157    -0.0017484806 
     24000   0.94500127     0.0038193929   0.93450126     0            
     25000   0.96025821     0.0042367782   0.94741885    -0.0021698162 
     26000   0.9662676      0.0034968921   0.95528183    -0.00024947056
     27000   1.0212183      0.0037009196   1.0098715      0            
     28000   1.0264317      0.0037785621   1.0150269      0            
     29000   1.0178184      0.0039147631   1.0065093      0            
     30000   0.97040772     0.0035589878   0.95962541     0            
     31000   0.998203       0.0043538256   0.98719423     8.2374157e-05
     32000   1.049775       0.0041559889   1.0381108      0            
     33000   1.022063       0.0047107358   1.0107068      0            
     34000   0.96184575     0.0037534496   0.94893181    -0.0022267685 
     35000   1.057811       0.0041106663   1.0465842      0.00052661445
     36000   0.99117395     0.0027577515   0.98016091     0            
     37000   1.0237799      0.0038202155   1.0106416     -0.0017629774 
     38000   0.99081078     0.0040791299   0.97980177     0            
     39000   0.91106272     0.0046206821   0.89857242    -0.0023673759 
     40000   1.0214745      0.0032798924   1.0079075     -0.0022173126 
     41000   0.93933139     0.0038397179   0.92865517    -0.00023921056
     42000   1.0450556      0.0045948983   1.0334439      0            
     43000   0.9921624      0.0048422864   0.98142849     0.00029011605
     44000   1.048506       0.0029598744   1.0347493     -0.0021066999 
     45000   1.0239076      0.0048222599   1.0096145     -0.0029163056 
     46000   1.0378201      0.0037269596   1.026617       0.0003282972 
     47000   0.99234217     0.0037470446   0.98131615     0            
     48000   1.0403282      0.0050062152   1.028769       0            
     49000   1.0104683      0.004012692    0.99945491     0.00021403498
     50000   0.95019963     0.0042246281   0.94235851     0.0027166522 
     51000   1.0180602      0.0040358837   1.0067484      0            
     52000   1.0997743      0.0057781006   1.0875546      0            
     53000   1.0433656      0.0047301413   1.0317727      0            
     54000   1.066576       0.0039387226   1.0547251      0            
     55000   0.99496534     0.0040882267   0.98391017     0            
     56000   1.0428645      0.004347994    1.0312771      0            
     57000   1.0073588      0.0031827018   0.99616597     0            
     58000   0.98248826     0.0036676316   0.97157173     0            
     59000   1.0211447      0.0039878337   1.0097987      0            
     60000   1.0071247      0.0036226      0.99593441     0            
     61000   1.0494545      0.004380177    1.0377939      0            
     62000   0.98740274     0.0049686867   0.9764316      0            
     63000   1.0692186      0.004941022    1.0573384      0            
     64000   0.98280674     0.0034213002   0.9719156      2.8931682e-05
